Environment,Model,Iteration,Tokens_Per_Second,Time_To_First_Token_S,Generation_Time_S,Prompt_Tokens,Generation_Tokens
vm,Qwen2.5-1.5B-Instruct-4bit,4,100.51440504429029,0.09112529200001518,,,
exec,Qwen2.5-1.5B-Instruct-4bit,5,99.94353935698847,0.08219895899998164,,,
vm,Qwen2.5-1.5B-Instruct-4bit,5,100.54608767881476,0.09190379199998233,,,
exec,Qwen2.5-1.5B-Instruct-4bit,6,99.92591753998408,0.08216354200004616,,,
vm,Qwen2.5-1.5B-Instruct-4bit,6,99.77561691463666,0.09156404200001589,,,
exec,Qwen2.5-1.5B-Instruct-4bit,7,99.97989009958275,0.08207945899999913,,,
vm,Qwen2.5-1.5B-Instruct-4bit,7,100.55694374590948,0.09272720799998524,,,
exec,Qwen2.5-1.5B-Instruct-4bit,8,99.95575848802689,0.08236820899998065,,,
vm,Qwen2.5-1.5B-Instruct-4bit,8,100.49675064915994,0.09089641700001039,,,
exec,Qwen2.5-1.5B-Instruct-4bit,9,99.99242893262833,0.08252687499998501,,,
vm,Qwen2.5-1.5B-Instruct-4bit,9,100.35505174333458,0.09677587499999163,,,
exec,Qwen2.5-1.5B-Instruct-4bit,10,99.93328996168788,0.08284791699998095,,,
vm,Qwen2.5-1.5B-Instruct-4bit,10,100.35348798773238,0.09293191699998715,,,
exec,Qwen2.5-1.5B-Instruct-4bit,11,100.08979900376448,0.08072733299997026,,,
vm,Qwen2.5-1.5B-Instruct-4bit,11,100.6580355504805,0.09255929099998639,,,
exec,Qwen2.5-1.5B-Instruct-4bit,12,99.97077674560586,0.0822340420000387,,,
vm,Qwen2.5-1.5B-Instruct-4bit,12,99.53721029471511,0.09624720799996567,,,
exec,Qwen2.5-1.5B-Instruct-4bit,13,99.99045989459863,0.08104433400001199,,,
vm,Qwen2.5-1.5B-Instruct-4bit,13,100.72293623874529,0.09169379200000094,,,
exec,Qwen2.5-1.5B-Instruct-4bit,14,99.96454542628804,0.08166587499999878,,,
vm,Qwen2.5-1.5B-Instruct-4bit,14,100.33520518378457,0.09321233299999676,,,
exec,Qwen2.5-1.5B-Instruct-4bit,15,100.00888750855756,0.08230729199999587,,,
vm,Qwen2.5-1.5B-Instruct-4bit,15,100.32812882797946,0.09617424999999002,,,
exec,Qwen2.5-1.5B-Instruct-4bit,16,100.00062824613399,0.08220550000004323,,,
vm,Qwen2.5-1.5B-Instruct-4bit,16,100.33572458867067,0.09438562500002945,,,
exec,Qwen2.5-1.5B-Instruct-4bit,17,99.96861336992376,0.08195362499998282,,,
vm,Qwen2.5-1.5B-Instruct-4bit,17,99.81374439478954,0.09479020800000626,,,
exec,Qwen2.5-1.5B-Instruct-4bit,18,100.0238647564083,0.08230695799994692,,,
vm,Qwen2.5-1.5B-Instruct-4bit,18,99.69067657550514,0.09541462499998943,,,
exec,Qwen2.5-1.5B-Instruct-4bit,19,100.00162112003014,0.08126079199996639,,,
vm,Qwen2.5-1.5B-Instruct-4bit,19,100.35028360152336,0.09407850000002327,,,
exec,Qwen2.5-1.5B-Instruct-4bit,20,100.02817199687867,0.08168249999999944,,,
vm,Qwen2.5-1.5B-Instruct-4bit,20,100.26611315761515,0.09638616699999147,,,
exec,Qwen2.5-1.5B-Instruct-4bit,21,99.85352868129448,0.08199420800002599,,,
vm,Qwen2.5-1.5B-Instruct-4bit,21,99.31985780771764,0.09490191599996933,,,
exec,Qwen2.5-1.5B-Instruct-4bit,22,100.0436860685809,0.08203020799999194,,,
vm,Qwen2.5-1.5B-Instruct-4bit,22,100.56425977633873,0.09097670799997104,,,
exec,Qwen2.5-1.5B-Instruct-4bit,23,99.88676087636472,0.08188300000000481,,,
vm,Qwen2.5-1.5B-Instruct-4bit,23,100.029339660319,0.09339174999996658,,,
exec,Qwen2.5-1.5B-Instruct-4bit,24,99.98014230343873,0.0826311249999776,,,
vm,Qwen2.5-1.5B-Instruct-4bit,24,99.83125203696137,0.09683375000003025,,,
exec,Qwen2.5-1.5B-Instruct-4bit,25,99.95320874040607,0.0820223750000082,,,
vm,Qwen2.5-1.5B-Instruct-4bit,25,100.07453793953707,0.09755337500001815,,,
exec,Qwen2.5-1.5B-Instruct-4bit,26,99.98797019733483,0.08209025000002157,,,
vm,Qwen2.5-1.5B-Instruct-4bit,26,100.42684516149238,0.09521599999999353,,,
exec,Qwen2.5-1.5B-Instruct-4bit,27,99.96586938733853,0.08265462500003196,,,
vm,Qwen2.5-1.5B-Instruct-4bit,27,100.43075705006311,0.09309395899998663,,,
exec,Qwen2.5-1.5B-Instruct-4bit,28,99.82661298865426,0.08483304200001385,,,
vm,Qwen2.5-1.5B-Instruct-4bit,28,100.44919790487478,0.0906677500000228,,,
exec,Qwen2.5-1.5B-Instruct-4bit,29,99.97074750490036,0.08281783299997869,,,
vm,Qwen2.5-1.5B-Instruct-4bit,29,99.37914239487971,0.09341704199999867,,,
exec,Qwen2.5-1.5B-Instruct-4bit,30,99.99726569976617,0.08272883299997602,,,
vm,Qwen2.5-1.5B-Instruct-4bit,30,100.19879609447794,0.08856904199996052,,,
exec,Qwen2.5-1.5B-Instruct-4bit,31,99.98699551950995,0.08227137500000481,,,
vm,Qwen2.5-1.5B-Instruct-4bit,31,100.2201434104211,0.09844766600002686,,,
exec,Qwen2.5-1.5B-Instruct-4bit,32,99.99518249771849,0.08184191700001975,,,
vm,Qwen2.5-1.5B-Instruct-4bit,32,100.24344602505703,0.09236970799997835,,,
exec,Qwen2.5-1.5B-Instruct-4bit,33,99.83198035924771,0.08191187500000296,,,
vm,Qwen2.5-1.5B-Instruct-4bit,33,100.30522240515597,0.09602762500003337,,,
exec,Qwen2.5-1.5B-Instruct-4bit,34,99.9817969469274,0.08236133299999437,,,
vm,Qwen2.5-1.5B-Instruct-4bit,34,100.2180689198531,0.09299941599999784,,,
exec,Qwen2.5-1.5B-Instruct-4bit,35,99.96902491003456,0.08196329200001173,,,
vm,Qwen2.5-1.5B-Instruct-4bit,35,99.98610384536177,0.09159950000002937,,,
exec,Qwen2.5-1.5B-Instruct-4bit,36,100.00654339688357,0.08255483300001742,,,
vm,Qwen2.5-1.5B-Instruct-4bit,36,100.41307790783587,0.08786337500009722,,,
exec,Qwen2.5-1.5B-Instruct-4bit,37,99.90955453412757,0.08277587499998162,,,
vm,Qwen2.5-1.5B-Instruct-4bit,37,100.33147272888914,0.09441354099999444,,,
exec,Qwen2.5-1.5B-Instruct-4bit,38,100.00771543898226,0.0818130420000216,,,
vm,Qwen2.5-1.5B-Instruct-4bit,38,100.14082632288617,0.09889237499999126,,,
exec,Qwen2.5-1.5B-Instruct-4bit,39,100.02674054709631,0.08147916600000826,,,
vm,Qwen2.5-1.5B-Instruct-4bit,39,100.3086597376943,0.09202750000008564,,,
exec,Qwen2.5-1.5B-Instruct-4bit,40,100.14730326492922,0.08163149999995767,,,
vm,Qwen2.5-1.5B-Instruct-4bit,40,100.19664405493764,0.09570095799995215,,,
exec,Qwen2.5-1.5B-Instruct-4bit,41,99.93897117417157,0.08281337500000063,,,
vm,Qwen2.5-1.5B-Instruct-4bit,41,99.33063375175325,0.09535074999996596,,,
exec,Qwen2.5-1.5B-Instruct-4bit,42,99.97541292172988,0.0821840419999944,,,
vm,Qwen2.5-1.5B-Instruct-4bit,42,100.39374804459563,0.09158800000000156,,,
exec,Qwen2.5-1.5B-Instruct-4bit,43,99.97996007147759,0.08191912500001308,,,
vm,Qwen2.5-1.5B-Instruct-4bit,43,100.26340355409458,0.09361837500000547,,,
exec,Qwen2.5-1.5B-Instruct-4bit,44,99.84153241676256,0.08202504200005478,,,
vm,Qwen2.5-1.5B-Instruct-4bit,44,100.47176430586869,0.09137837500009027,,,
exec,Qwen2.5-1.5B-Instruct-4bit,45,99.93205463461756,0.08224891699990167,,,
vm,Qwen2.5-1.5B-Instruct-4bit,45,99.0764443335909,0.09643983299997672,,,
exec,Qwen2.5-1.5B-Instruct-4bit,46,99.83138665976642,0.08276687500006119,,,
vm,Qwen2.5-1.5B-Instruct-4bit,46,100.44802861670176,0.09121729200001027,,,
exec,Qwen2.5-1.5B-Instruct-4bit,47,99.97048070864415,0.08243000000004486,,,
vm,Qwen2.5-1.5B-Instruct-4bit,47,99.67808716448822,0.09116758300001493,,,
exec,Qwen2.5-1.5B-Instruct-4bit,48,99.95841413697208,0.08206708300008358,,,
vm,Qwen2.5-1.5B-Instruct-4bit,48,100.20382279540887,0.0952602920000345,,,
exec,Qwen2.5-1.5B-Instruct-4bit,49,99.90601450957269,0.08263045899991539,,,
vm,Qwen2.5-1.5B-Instruct-4bit,49,100.15769457331554,0.09831387499991706,,,
exec,Qwen2.5-1.5B-Instruct-4bit,50,100.03597320950563,0.08246262499994828,,,
vm,Qwen2.5-1.5B-Instruct-4bit,50,100.20644908414502,0.09479308300001321,,,
exec,Qwen2.5-1.5B-Instruct-4bit,51,99.95838158594597,0.08233100000006743,,,
vm,Qwen2.5-1.5B-Instruct-4bit,51,100.18006325436606,0.09568012499994438,,,
exec,Qwen2.5-1.5B-Instruct-4bit,52,100.02314176042246,0.08215179100000114,,,
vm,Qwen2.5-1.5B-Instruct-4bit,52,100.22899486811002,0.09422583299999587,,,
exec,Qwen2.5-1.5B-Instruct-4bit,53,99.97229119553431,0.08088595799995346,,,
vm,Qwen2.5-1.5B-Instruct-4bit,53,99.68497662716706,0.09320241700004317,,,
exec,Qwen2.5-1.5B-Instruct-4bit,54,99.99778973635395,0.08214770899996893,,,
vm,Qwen2.5-1.5B-Instruct-4bit,54,100.02204587475836,0.09729887499997858,,,
exec,Qwen2.5-1.5B-Instruct-4bit,55,100.04514572372634,0.08182066599999871,,,
vm,Qwen2.5-1.5B-Instruct-4bit,55,100.35259468224976,0.09423229100002573,,,
exec,Qwen2.5-1.5B-Instruct-4bit,56,99.87986940903609,0.08289033300002302,,,
vm,Qwen2.5-1.5B-Instruct-4bit,56,100.11384203083291,0.09527983300006326,,,
exec,Qwen2.5-1.5B-Instruct-4bit,57,100.0041229043502,0.08267237500001556,,,
vm,Qwen2.5-1.5B-Instruct-4bit,57,100.1264520038373,0.09641754199992647,,,
exec,Qwen2.5-1.5B-Instruct-4bit,58,100.16348625537016,0.08209966599997642,,,
vm,Qwen2.5-1.5B-Instruct-4bit,58,100.24360959225649,0.09437791599998491,,,
exec,Qwen2.5-1.5B-Instruct-4bit,59,100.10147983028318,0.0829119580000679,,,
vm,Qwen2.5-1.5B-Instruct-4bit,59,99.62994546650187,0.09155229099997086,,,
exec,Qwen2.5-1.5B-Instruct-4bit,60,99.99951008052595,0.08210766700005934,,,
vm,Qwen2.5-1.5B-Instruct-4bit,60,100.1268631997346,0.09791179199999078,,,
exec,Qwen2.5-1.5B-Instruct-4bit,61,99.9348113904553,0.08258720900005301,,,
vm,Qwen2.5-1.5B-Instruct-4bit,61,100.17884792757246,0.0942277080000622,,,
exec,Qwen2.5-1.5B-Instruct-4bit,62,100.00467306993123,0.08221537499991882,,,
vm,Qwen2.5-1.5B-Instruct-4bit,62,100.36940646394766,0.09212066700001742,,,
exec,Qwen2.5-1.5B-Instruct-4bit,63,99.99518741912298,0.08238412499997594,,,
vm,Qwen2.5-1.5B-Instruct-4bit,63,100.19565389288745,0.09409945799995967,,,
exec,Qwen2.5-1.5B-Instruct-4bit,64,100.00262377977992,0.08229474999996,,,
vm,Qwen2.5-1.5B-Instruct-4bit,64,100.32142372829098,0.09397133300001315,,,
exec,Qwen2.5-1.5B-Instruct-4bit,65,99.98276176114432,0.0821672499999977,,,
vm,Qwen2.5-1.5B-Instruct-4bit,65,99.32002157300631,0.09546149999994213,,,
exec,Qwen2.5-1.5B-Instruct-4bit,66,99.97792803685165,0.08180900000002111,,,
vm,Qwen2.5-1.5B-Instruct-4bit,66,100.21914289693086,0.09244912499991642,,,
exec,Qwen2.5-1.5B-Instruct-4bit,67,100.06896354255097,0.08102670799996758,,,
vm,Qwen2.5-1.5B-Instruct-4bit,67,100.10745745647262,0.09443541699999969,,,
exec,Qwen2.5-1.5B-Instruct-4bit,68,99.92368133674533,0.0817939580000484,,,
vm,Qwen2.5-1.5B-Instruct-4bit,68,99.09351689375028,0.09366112499992596,,,
exec,Qwen2.5-1.5B-Instruct-4bit,69,99.89724760321326,0.0821154169999545,,,
vm,Qwen2.5-1.5B-Instruct-4bit,69,100.28830274057562,0.09282374999997955,,,
exec,Qwen2.5-1.5B-Instruct-4bit,70,99.81906009532408,0.08351024999990386,,,
vm,Qwen2.5-1.5B-Instruct-4bit,70,99.9804156331015,0.09641337499999736,,,
exec,Qwen2.5-1.5B-Instruct-4bit,71,99.97335670991535,0.08262954100007391,,,
vm,Qwen2.5-1.5B-Instruct-4bit,71,99.94910794445062,0.09124945799999296,,,
exec,Qwen2.5-1.5B-Instruct-4bit,72,99.97857392768614,0.08172304100003203,,,
vm,Qwen2.5-1.5B-Instruct-4bit,72,99.92557788869873,0.0975565829999141,,,
exec,Qwen2.5-1.5B-Instruct-4bit,73,99.95569994614539,0.08216354199998932,,,
vm,Qwen2.5-1.5B-Instruct-4bit,73,100.3636139232485,0.09405154199998833,,,
exec,Qwen2.5-1.5B-Instruct-4bit,74,99.99627291235619,0.08208129199999803,,,
vm,Qwen2.5-1.5B-Instruct-4bit,74,100.13964622310645,0.09363129199994091,,,
exec,Qwen2.5-1.5B-Instruct-4bit,75,98.4852980396932,0.08218941699999505,,,
vm,Qwen2.5-1.5B-Instruct-4bit,75,100.45378167298291,0.09340050000002975,,,
exec,Qwen2.5-1.5B-Instruct-4bit,76,100.0452874533761,0.08116866600005324,,,
vm,Qwen2.5-1.5B-Instruct-4bit,76,99.60096875559378,0.09390029100006814,,,
exec,Qwen2.5-1.5B-Instruct-4bit,77,99.90293610241363,0.08275112500007253,,,
vm,Qwen2.5-1.5B-Instruct-4bit,77,100.42895946847356,0.08750495899994348,,,
exec,Qwen2.5-1.5B-Instruct-4bit,78,100.02443468001358,0.08157933400002548,,,
vm,Qwen2.5-1.5B-Instruct-4bit,78,100.20370512985082,0.09722475000000941,,,
exec,Qwen2.5-1.5B-Instruct-4bit,79,99.90264530142657,0.08202533399992262,,,
vm,Qwen2.5-1.5B-Instruct-4bit,79,100.11555164897729,0.09387683299996752,,,
exec,Qwen2.5-1.5B-Instruct-4bit,80,99.99610690937872,0.08216141700006574,,,
vm,Qwen2.5-1.5B-Instruct-4bit,80,100.2092471638699,0.09519824999995308,,,
exec,Qwen2.5-1.5B-Instruct-4bit,81,99.97594652927154,0.08242916699998659,,,
vm,Qwen2.5-1.5B-Instruct-4bit,81,100.03526309454041,0.09608862499999304,,,
exec,Qwen2.5-1.5B-Instruct-4bit,82,100.02538241759852,0.08173741699999937,,,
vm,Qwen2.5-1.5B-Instruct-4bit,82,99.74728577066445,0.09094216699998015,,,
exec,Qwen2.5-1.5B-Instruct-4bit,83,100.01074986640884,0.08188666600005945,,,
vm,Qwen2.5-1.5B-Instruct-4bit,83,100.24791124401932,0.0911134169999741,,,
exec,Qwen2.5-1.5B-Instruct-4bit,84,100.02077908243115,0.08191641600001276,,,
vm,Qwen2.5-1.5B-Instruct-4bit,84,100.28697022510929,0.0949835000000121,,,
exec,Qwen2.5-1.5B-Instruct-4bit,85,99.92174585538379,0.08263875000000098,,,
vm,Qwen2.5-1.5B-Instruct-4bit,85,100.10641848010306,0.09294749999992291,,,
exec,Qwen2.5-1.5B-Instruct-4bit,86,99.97467762478699,0.08197066699995048,,,
vm,Qwen2.5-1.5B-Instruct-4bit,86,100.54329050101114,0.09239816699994208,,,
exec,Qwen2.5-1.5B-Instruct-4bit,87,100.0938656812829,0.08212987500007785,,,
vm,Qwen2.5-1.5B-Instruct-4bit,87,100.05972478983719,0.09809637500006829,,,
exec,Qwen2.5-1.5B-Instruct-4bit,88,99.98726072466177,0.0813234579999289,,,
vm,Qwen2.5-1.5B-Instruct-4bit,88,99.20968122420888,0.09334562499998356,,,
exec,Qwen2.5-1.5B-Instruct-4bit,89,99.94306789985407,0.08246545899999091,,,
vm,Qwen2.5-1.5B-Instruct-4bit,89,100.13028506800556,0.09695670799999334,,,
exec,Qwen2.5-1.5B-Instruct-4bit,90,99.98592971438177,0.08170237499996347,,,
vm,Qwen2.5-1.5B-Instruct-4bit,90,100.05665317139436,0.09673133299997971,,,
exec,Qwen2.5-1.5B-Instruct-4bit,91,99.88605124131965,0.08283429099992645,,,
vm,Qwen2.5-1.5B-Instruct-4bit,91,100.00084961659452,0.0950068749999673,,,
exec,Qwen2.5-1.5B-Instruct-4bit,92,99.96350453499144,0.0821117079999567,,,
vm,Qwen2.5-1.5B-Instruct-4bit,92,99.3993522346143,0.09752424999999221,,,
exec,Qwen2.5-1.5B-Instruct-4bit,93,99.95252255179005,0.08062899999993078,,,
vm,Qwen2.5-1.5B-Instruct-4bit,93,100.32237214857527,0.09499162500003422,,,
exec,Qwen2.5-1.5B-Instruct-4bit,94,100.06404489748434,0.08063891699998749,,,
vm,Qwen2.5-1.5B-Instruct-4bit,94,99.38806137787329,0.09536624999998367,,,
exec,Qwen2.5-1.5B-Instruct-4bit,95,99.99017022415286,0.08193166700004895,,,
vm,Qwen2.5-1.5B-Instruct-4bit,95,100.49629040947987,0.0939365420000513,,,
exec,Qwen2.5-1.5B-Instruct-4bit,96,99.96300685405264,0.0824779160000162,,,
vm,Qwen2.5-1.5B-Instruct-4bit,96,99.92123072770684,0.09746141700009048,,,
exec,Qwen2.5-1.5B-Instruct-4bit,97,99.97017651424117,0.08227270899999439,,,
vm,Qwen2.5-1.5B-Instruct-4bit,97,100.37249074286599,0.09292583299998114,,,
exec,Qwen2.5-1.5B-Instruct-4bit,98,99.97723990795963,0.08227937499998461,,,
vm,Qwen2.5-1.5B-Instruct-4bit,98,100.22923357537059,0.0950925830001097,,,
exec,Qwen2.5-1.5B-Instruct-4bit,99,99.97981200605805,0.08314379199998712,,,
vm,Qwen2.5-1.5B-Instruct-4bit,99,100.16702330737361,0.09557258300003468,,,
exec,Qwen2.5-1.5B-Instruct-4bit,100,99.95087375511925,0.08222566599999936,,,
vm,Qwen2.5-1.5B-Instruct-4bit,100,99.48519164710324,0.09509633400000439,,,
exec,Qwen2.5-1.5B-Instruct-4bit,101,100.0020052355186,0.08247141700007887,,,
vm,Qwen2.5-1.5B-Instruct-4bit,101,100.03034776175625,0.09845766600005845,,,
exec,Qwen2.5-1.5B-Instruct-4bit,102,99.97306389811372,0.08183295800006363,,,
vm,Qwen2.5-1.5B-Instruct-4bit,102,100.2923331897314,0.09256374999995387,,,
exec,Qwen2.5-1.5B-Instruct-4bit,103,99.97077838527477,0.08236949999991339,,,
vm,Qwen2.5-1.5B-Instruct-4bit,103,100.17494089934908,0.09397950000004585,,,
exec,Qwen2.5-1.5B-Instruct-4bit,104,99.94711294614577,0.08260149999989608,,,
vm,Qwen2.5-1.5B-Instruct-4bit,104,100.2312725812273,0.09580720799999654,,,
exec,Qwen2.5-1.5B-Instruct-4bit,105,99.98702805011834,0.082129000000009,,,
vm,Qwen2.5-1.5B-Instruct-4bit,105,99.85644500943083,0.09740079099992727,,,
exec,Qwen2.5-1.5B-Instruct-4bit,106,99.9647146034274,0.0821365419999438,,,
vm,Qwen2.5-1.5B-Instruct-4bit,106,99.41420054179608,0.09676791599997614,,,
exec,Qwen2.5-1.5B-Instruct-4bit,107,99.97213831177478,0.08177599999999074,,,
vm,Qwen2.5-1.5B-Instruct-4bit,107,100.05061318210721,0.09918199999992794,,,
exec,Qwen2.5-1.5B-Instruct-4bit,108,99.961850496901,0.08223245800002132,,,
vm,Qwen2.5-1.5B-Instruct-4bit,108,100.26118983818203,0.09404879199996685,,,
exec,Qwen2.5-1.5B-Instruct-4bit,109,99.97057994700523,0.08199908400001732,,,
vm,Qwen2.5-1.5B-Instruct-4bit,109,100.08601955504543,0.0936343329999545,,,
exec,Qwen2.5-1.5B-Instruct-4bit,110,100.0136297871469,0.08189633299991783,,,
vm,Qwen2.5-1.5B-Instruct-4bit,110,100.18664329415611,0.0921222919999991,,,
exec,Qwen2.5-1.5B-Instruct-4bit,111,99.98643250508177,0.08227591599995776,,,
vm,Qwen2.5-1.5B-Instruct-4bit,111,100.04961280522227,0.09534525000003669,,,
exec,Qwen2.5-1.5B-Instruct-4bit,112,100.0230505464287,0.08233108399997491,,,
vm,Qwen2.5-1.5B-Instruct-4bit,112,99.7120052816945,0.09081304200003615,,,
exec,Qwen2.5-1.5B-Instruct-4bit,113,100.01464081509769,0.08209633399997074,,,
vm,Qwen2.5-1.5B-Instruct-4bit,113,100.12663151979987,0.0990292500000578,,,
exec,Qwen2.5-1.5B-Instruct-4bit,114,100.01242341822334,0.08204016599995612,,,
vm,Qwen2.5-1.5B-Instruct-4bit,114,100.13537669259892,0.09236691699993571,,,
exec,Qwen2.5-1.5B-Instruct-4bit,115,99.86957299045947,0.08227624999994987,,,
vm,Qwen2.5-1.5B-Instruct-4bit,115,99.23185277849068,0.09327241600010439,,,
exec,Qwen2.5-1.5B-Instruct-4bit,116,99.82678979612058,0.08263112500003444,,,
vm,Qwen2.5-1.5B-Instruct-4bit,116,99.99913086692999,0.09522895800000697,,,
exec,Qwen2.5-1.5B-Instruct-4bit,117,99.97375200856703,0.08199037500003215,,,
vm,Qwen2.5-1.5B-Instruct-4bit,117,99.89747175174142,0.09372279199999412,,,
exec,Qwen2.5-1.5B-Instruct-4bit,118,100.01527248838555,0.08183079199989152,,,
vm,Qwen2.5-1.5B-Instruct-4bit,118,100.10149940119985,0.09138970800006518,,,
exec,Qwen2.5-1.5B-Instruct-4bit,119,99.94278829739959,0.08249387499995464,,,
vm,Qwen2.5-1.5B-Instruct-4bit,119,100.00183436958712,0.09579212500000267,,,
exec,Qwen2.5-1.5B-Instruct-4bit,120,99.91823585377739,0.08182541599990145,,,
vm,Qwen2.5-1.5B-Instruct-4bit,120,100.14878059812709,0.09677562500007753,,,
exec,Qwen2.5-1.5B-Instruct-4bit,121,99.95277621764178,0.08217033300002186,,,
vm,Qwen2.5-1.5B-Instruct-4bit,121,100.10818492110472,0.09450079199996253,,,
exec,Qwen2.5-1.5B-Instruct-4bit,122,99.84902710091848,0.08178591699993376,,,
vm,Qwen2.5-1.5B-Instruct-4bit,122,100.2037427043597,0.09240587499994035,,,
exec,Qwen2.5-1.5B-Instruct-4bit,123,100.06946227908989,0.0823947499999349,,,
vm,Qwen2.5-1.5B-Instruct-4bit,123,99.47429196695632,0.09450308299994958,,,
exec,Qwen2.5-1.5B-Instruct-4bit,124,99.93868184098199,0.08214637500009303,,,
vm,Qwen2.5-1.5B-Instruct-4bit,124,100.41292036455332,0.09217491699996572,,,
exec,Qwen2.5-1.5B-Instruct-4bit,125,100.0925301876473,0.08229724999989685,,,
vm,Qwen2.5-1.5B-Instruct-4bit,125,100.09061265720356,0.09650333299998692,,,
exec,Qwen2.5-1.5B-Instruct-4bit,126,99.96071856137704,0.08031783399997039,,,
vm,Qwen2.5-1.5B-Instruct-4bit,126,100.11135432869064,0.09753770899999381,,,
exec,Qwen2.5-1.5B-Instruct-4bit,127,99.97345271351875,0.08197270799996659,,,
vm,Qwen2.5-1.5B-Instruct-4bit,127,100.14061248012929,0.09308287500005008,,,
exec,Qwen2.5-1.5B-Instruct-4bit,128,99.97454261524418,0.08142700000007608,,,
vm,Qwen2.5-1.5B-Instruct-4bit,128,100.17339423675715,0.09290370799999437,,,
exec,Qwen2.5-1.5B-Instruct-4bit,129,99.95312581032799,0.08210845899998276,,,
vm,Qwen2.5-1.5B-Instruct-4bit,129,99.54524640097328,0.0934484590000011,,,
exec,Qwen2.5-1.5B-Instruct-4bit,130,100.09083603071109,0.08178541699999187,,,
vm,Qwen2.5-1.5B-Instruct-4bit,130,100.07633427946462,0.09680387499997778,,,
exec,Qwen2.5-1.5B-Instruct-4bit,131,99.96137562731496,0.08240449999993871,,,
vm,Qwen2.5-1.5B-Instruct-4bit,131,100.25405199170845,0.09559033400000772,,,
exec,Qwen2.5-1.5B-Instruct-4bit,132,99.92837816956819,0.08251858300002368,,,
vm,Qwen2.5-1.5B-Instruct-4bit,132,100.05104166422613,0.09411066600000595,,,
exec,Qwen2.5-1.5B-Instruct-4bit,133,99.98253234859502,0.08180683300008695,,,
vm,Qwen2.5-1.5B-Instruct-4bit,133,100.2366492141438,0.09278837499994097,,,
exec,Qwen2.5-1.5B-Instruct-4bit,134,99.99259656377468,0.08203754199996638,,,
vm,Qwen2.5-1.5B-Instruct-4bit,134,99.94926891355776,0.09239950000005592,,,
exec,Qwen2.5-1.5B-Instruct-4bit,135,99.96231729115465,0.08234858299999814,,,
vm,Qwen2.5-1.5B-Instruct-4bit,135,99.57455379403811,0.09582145799993214,,,
exec,Qwen2.5-1.5B-Instruct-4bit,136,99.92225615214385,0.0823321660000147,,,
vm,Qwen2.5-1.5B-Instruct-4bit,136,99.65296470088722,0.09537741700000879,,,
exec,Qwen2.5-1.5B-Instruct-4bit,137,100.02527658275359,0.08165499999995518,,,
vm,Qwen2.5-1.5B-Instruct-4bit,137,100.1636315733177,0.09417099999996026,,,
exec,Qwen2.5-1.5B-Instruct-4bit,138,99.88885901219456,0.08200629199996001,,,
vm,Qwen2.5-1.5B-Instruct-4bit,138,99.18792148137376,0.09216520899997249,,,
exec,Qwen2.5-1.5B-Instruct-4bit,139,99.9849013425405,0.08260333399994124,,,
vm,Qwen2.5-1.5B-Instruct-4bit,139,100.04600584314316,0.09198987500008116,,,
exec,Qwen2.5-1.5B-Instruct-4bit,140,99.83411839770756,0.08208233400000609,,,
vm,Qwen2.5-1.5B-Instruct-4bit,140,100.28946670218616,0.09153291600000557,,,
exec,Qwen2.5-1.5B-Instruct-4bit,141,99.94296875512407,0.08219133300008252,,,
vm,Qwen2.5-1.5B-Instruct-4bit,141,99.07345836090784,0.09375195900008748,,,
exec,Qwen2.5-1.5B-Instruct-4bit,142,99.96246198694024,0.08212966700000379,,,
vm,Qwen2.5-1.5B-Instruct-4bit,142,100.15611407835921,0.09505908400001317,,,
exec,Qwen2.5-1.5B-Instruct-4bit,143,100.11714390231145,0.0824643329999617,,,
vm,Qwen2.5-1.5B-Instruct-4bit,143,99.87462192520255,0.09772379200001069,,,
exec,Qwen2.5-1.5B-Instruct-4bit,144,99.95614065111367,0.08241512500001136,,,
vm,Qwen2.5-1.5B-Instruct-4bit,144,100.45592340712881,0.09225241599995115,,,
exec,Qwen2.5-1.5B-Instruct-4bit,145,100.12177737473132,0.08081895799989525,,,
vm,Qwen2.5-1.5B-Instruct-4bit,145,99.94854047883503,0.09599529199999779,,,
exec,Qwen2.5-1.5B-Instruct-4bit,146,99.77234075898434,0.08243183299998691,,,
vm,Qwen2.5-1.5B-Instruct-4bit,146,100.05945427241444,0.09585920799997893,,,
exec,Qwen2.5-1.5B-Instruct-4bit,147,99.9844685454451,0.08203958300009617,,,
vm,Qwen2.5-1.5B-Instruct-4bit,147,98.7251567673268,0.09513220799999544,,,
exec,Qwen2.5-1.5B-Instruct-4bit,148,100.000693364184,0.08229154200000721,,,
vm,Qwen2.5-1.5B-Instruct-4bit,148,99.89793794492978,0.0977711250000084,,,
exec,Qwen2.5-1.5B-Instruct-4bit,149,100.03642439534815,0.08263299999998708,,,
vm,Qwen2.5-1.5B-Instruct-4bit,149,100.20722380246521,0.09101591600006032,,,
exec,Qwen2.5-1.5B-Instruct-4bit,150,99.85987599787379,0.08204216600006475,,,
vm,Qwen2.5-1.5B-Instruct-4bit,150,99.81376544895848,0.09577762499998244,,,
exec,Qwen2.5-1.5B-Instruct-4bit,151,99.97044818880217,0.08227404199999455,,,
vm,Qwen2.5-1.5B-Instruct-4bit,151,100.26259533520779,0.09253912499991657,,,
exec,Qwen2.5-1.5B-Instruct-4bit,152,100.06146353570725,0.08181499999989228,,,
